ID	2024 Tjoelii S-morph Mature Bud Average expression	2024 Tjoelii SC mutant (S) Mature Bud Average expression	2024 Tjoelii L-morph Mature Bud Average expression
Tsubulata_019628	137.1015727	148.178612	141.6123963
Tsubulata_019629	69.44380933	83.0909385	63.29830667
Tsubulata_019634	0	0	0
Tsubulata_019635	0	0	0
Tsubulata_019636	0	0	0
Tsubulata_019637	0	0	0
Tsubulata_019640	0.13635	0	0
Tsubulata_019645	0	0	0
Tsubulata_019646	0	0	0
Tsubulata_019647	0	0	0
Tsubulata_019649	0	0	0
Tsubulata_019652	0	0	0
Tsubulata_019654	0	0	0
Tsubulata_019656	0	0	0
Tsubulata_019657	0	0	0
Tsubulata_019664	0	0	0
Tsubulata_019666	0	0	0
Tsubulata_019670	0	0	0
Tsubulata_019677	0	0	0
Tsubulata_019678	0	0	0
Tsubulata_019682	7.279422333	8.051255	11.12412767
Tsubulata_019683	0	0	0
Tsubulata_019687	15.29185633	18.9211855	10.65831267
Tsubulata_019688	0	0	0
Tsubulata_019689	79.28271733	87.059769	51.57567333
Tsubulata_019690	71.654358	67.3966905	76.004908
Tsubulata_019691	19.204513	32.8751485	18.76674533
Tsubulata_019695	0	0	0
Tsubulata_019697	6.027295333	9.115169	5.736321667
Tsubulata_019698	0	0.0977315	0
Tsubulata_019699	0	0	0
Tsubulata_019700	4.171685333	3.9555135	5.090587
Tsubulata_019702	34.63578167	33.999546	29.495524
Tsubulata_019704	14.92176133	16.5543155	12.252002
Tsubulata_019705	176.302063	178.0895535	203.346354
Tsubulata_019706	0.038844667	0.1730335	0
Tsubulata_019710	0.327623	0.991747	0.056798333
Tsubulata_019714	5.184881	5.759154	5.814211667
Tsubulata_019715	91.88482933	109.6294975	88.64493067
Tsubulata_019716	66.70231233	38.7799455	70.05866267
Tsubulata_019717	0.690851667	15.2898525	8.580291667
Tsubulata_019718	621.9963173	624.85202	531.317098
Tsubulata_019720	10.55764833	13.699495	17.344054
Tsubulata_019721	96.88690167	106.5004655	90.210678
Tsubulata_019722	34.73682533	30.583994	28.09509967
Tsubulata_019723	207.711741	253.1570055	194.1069693
Tsubulata_019724	72.59016433	77.384258	88.755989
Tsubulata_019727	14.57519667	21.056804	19.87025167
Tsubulata_019728	0	0	0
Tsubulata_019729	0	0	0
Tsubulata_019734	1.512079333	1.5357995	6.602058667
Tsubulata_019735	8.848129333	3.655463	1.673654333
Tsubulata_019736	2.522514	5.87388	3.499305333
Tsubulata_019737	0	0	0
Tsubulata_019738	0	0	0
Tsubulata_019739	0.014614333	0	0
Tsubulata_019740	0.012400667	0	0
Tsubulata_019742	0	0	0
Tsubulata_019743	0	0	0
Tsubulata_019746	0	0	0
Tsubulata_019747	29.105125	41.0524255	25.264191
Tsubulata_019748	0	0	0
Tsubulata_019749	0	0	0
Tsubulata_019750	0	0	0
Tsubulata_019752	0	0.224898	0
Tsubulata_019753	0	0	0
Tsubulata_019755	8.992635333	24.8275475	5.152503
Tsubulata_019757	23.93962967	27.1016005	20.275416
Tsubulata_019758	35.780707	42.3665005	41.78185267
Tsubulata_019759	4.124906	2.7915175	6.154969333
Tsubulata_019760	0	0	0
Tsubulata_019763	7.106732667	16.712148	5.372005667
Tsubulata_019764	164.8257903	118.7200355	196.5492453
Tsubulata_019765	22.169925	18.3080635	15.97028067
Tsubulata_019766	13.66819167	11.3376025	10.009321
Tsubulata_019767	0	0	0
Tsubulata_019769	14.41606867	21.6239025	22.09120633
Tsubulata_019771	0.120325	0	0
Tsubulata_019773	0	0	0
Tsubulata_019775	0	0	0
Tsubulata_019777	19.476538	27.2495875	16.664338
Tsubulata_019778	0.611562667	1.0187705	0.718114333
Tsubulata_019779	65.83717467	35.3343095	25.48078667
Tsubulata_019780	0	0.638028	0.662490667
Tsubulata_019782	0	0	0
Tsubulata_019784	488.468801	563.790466	319.0673117
Tsubulata_019785	0	0	0
Tsubulata_019786	0	0	0
Tsubulata_019789	0	0	0
Tsubulata_019790	0	0	0
Tsubulata_019791	0	0	0
Tsubulata_019794	66.027672	102.993103	60.58605833
Tsubulata_019795	1.165266	0.1506405	3.220059
Tsubulata_019796	8.574163333	11.405591	5.168339
Tsubulata_019797	6.294670667	18.717614	5.353966333
Tsubulata_019798	509.0047303	446.8456575	467.7132467
Tsubulata_019799	1227.49056	995.257416	1415.134114
Tsubulata_019801	39.835664	34.6753155	34.220403
Tsubulata_019803	147.4956513	118.6315765	178.1560923
Tsubulata_019804	47.361244	32.4763035	58.60798
Tsubulata_019805	30.55567933	28.655721	27.85693867
Tsubulata_019806	2.651696667	6.484183	3.6091
Tsubulata_019807	0	0	0
Tsubulata_019809	0	0	0
Tsubulata_019811	0.050478333	0	0
Tsubulata_019814	16.715075	20.4271915	17.89273133
Tsubulata_019815	7.082923667	8.6518425	7.102451
Tsubulata_019816	25.311282	35.2324025	44.15270767
Tsubulata_019817	13.597108	14.0543545	22.131318
Tsubulata_019818	5.847311	8.1368885	4.238670667
Tsubulata_019819	0	0	0
Tsubulata_019820	0	0	0
Tsubulata_019821	0.515839667	0.6845925	0.228898
Tsubulata_019822	1.792001	4.9749925	3.409943333
Tsubulata_019824	124.158554	102.282059	159.9179383
Tsubulata_019825	122.9343667	122.4404295	148.9453327
Tsubulata_019826	0	0	0
Tsubulata_019827	2.930528667	5.792301	2.679948333
Tsubulata_019828	23.184478	10.0093255	14.297776
Tsubulata_019831	3.611763667	2.1060025	2.793066
Tsubulata_019832	24.522253	42.8963565	30.40066267
Tsubulata_019834	3.852019333	4.39682	1.617566667
Tsubulata_019835	265.418803	32.4262275	16.93450033
Tsubulata_019836	0	0	0
Tsubulata_019837	0	0	0
Tsubulata_019838	0	0	0
Tsubulata_019839	142.3778333	156.112854	115.459254
Tsubulata_019840	1.251114	2.771915	1.316065333
Tsubulata_019842	0	0	0
Tsubulata_019844	0	0	0
Tsubulata_019845	0	0	0
Tsubulata_019847	2.121447333	0	0
Tsubulata_019848	75.60204567	58.371889	55.13085033
Tsubulata_019849	0	0	0.165292667
Tsubulata_019850	5.656257333	3.2495545	1.18999
Tsubulata_019851	13.12048667	18.5431175	11.48383033
Tsubulata_019852	3.339309	8.7134595	3.330105
Tsubulata_019853	0.812026	1.3421905	0.102523333
Tsubulata_019854	2.112028333	11.553187	3.843372667
Tsubulata_019856	0.411598	3.545313	0.997942333
Tsubulata_019857	6.255488	9.8562445	3.294916
Tsubulata_019858	17.33818233	25.102215	9.611640667
Tsubulata_019859	2.007294333	2.7225895	4.321065667
Tsubulata_019860	0	0	0
Tsubulata_019861	49.19671767	51.930689	45.73572933
Tsubulata_019862	0	0	0
Tsubulata_019863	24.327039	27.396117	23.01151
Tsubulata_019864	0	0	0
Tsubulata_019866	2.376949333	3.4319065	3.587353
Tsubulata_019867	3.605191667	21.281853	1.488648
Tsubulata_019868	0	0	0
Tsubulata_019869	0.178899	0.107983	0.013522
Tsubulata_019870	0.017561667	0	0
Tsubulata_019871	2.258935	6.393106	1.174147
Tsubulata_019879	0	0	0
Tsubulata_019882	0.693364667	0	0
Tsubulata_019887	1.731752667	1.74635	2.219694333
Tsubulata_019888	0	0	0
Tsubulata_019889	39.283662	57.776081	41.33799467
Tsubulata_019890	0.261099	1.144434	0
Tsubulata_019893	9.455286	23.1717835	22.33504667
Tsubulata_019894	0	0	0
Tsubulata_019897	0	0	0
Tsubulata_019899	0	0	0
Tsubulata_019904	0.135927667	0	0
Tsubulata_019911	1.469397333	0.931362	0.930718333
Tsubulata_019913	0.432416333	1.5867945	0.04073
Tsubulata_019915	1.671973667	3.4317825	1.728022667
Tsubulata_019916	0	0	0.025942667
Tsubulata_019917	0.078469	1.254629	0.094535333
Tsubulata_019918	0	0	0
Tsubulata_019919	0	0	0
Tsubulata_019922	0	0	0
Tsubulata_019923	3.399351333	7.908837	2.19724
Tsubulata_019925	0.404699	0.643177	0.660093667
Tsubulata_019926	5.90412	8.345013	7.550322667
Tsubulata_019927	18.00013933	15.301551	7.229838
Tsubulata_019928	14.821346	11.234308	9.031668
Tsubulata_019929	0.465164333	1.2638955	0.074058667
Tsubulata_019930	0	0	0.131710667
Tsubulata_019932	70.30920667	59.7914585	72.18601733
Tsubulata_019933	1.675022	3.039123	1.385295333
Tsubulata_019934	609.357585	430.394043	743.4805297
Tsubulata_019936	113.933421	171.44693	99.77522533
Tsubulata_019937	76.08956367	86.497509	63.622257
Tsubulata_019938	8.852113333	8.736019	7.658765333
Tsubulata_019939	227.714696	135.795368	251.2263287
Tsubulata_019940	15.35391433	18.022712	13.919554
Tsubulata_019942	15.182306	30.7669305	29.25307333
Tsubulata_019945	0	0	0
Tsubulata_019946	0.613575667	3.2630945	1.271521667
Tsubulata_019947	1.006061	3.3364435	0.257011333
Tsubulata_019948	32.69211267	39.7508505	32.90331567
Tsubulata_019950	17.38261467	43.762739	20.13628967
Tsubulata_019952	2.061712667	2.8542625	1.53505
Tsubulata_019953	0.522243	0.084183	0.76818
Tsubulata_019954	23.63019567	17.0308075	43.95087667
Tsubulata_019955	0	0	0
Tsubulata_019956	0	0	0
Tsubulata_019958	0	0	0
Tsubulata_019959	0	0	0
Tsubulata_019960	0.460115	1.640388	0.437821
Tsubulata_019962	0	0	0
Tsubulata_019963	0	0	0
Tsubulata_019964	0	0	0
Tsubulata_019965	0	0	0
Tsubulata_019966	0.456226333	1.1778555	0.366180667
Tsubulata_019967	2.805409667	3.1900965	2.015212
Tsubulata_019968	11.52461833	10.7524185	8.093223333
Tsubulata_019969	0	0	0
Tsubulata_019970	0	0	0
Tsubulata_019971	0	0	0
Tsubulata_019975	0	0	0
Tsubulata_019976	4.002096333	2.657457	8.172573667
Tsubulata_019977	7.080804333	17.5510235	9.385204333
Tsubulata_019978	0	0	0
Tsubulata_019979	0.914161	2.0831675	0.336614
Tsubulata_019982	12.902982	13.4721525	16.21924533
Tsubulata_019983	1.722692667	3.2379855	1.434624
Tsubulata_019985	0.0808	0	0
Tsubulata_019990	0	0	0
Tsubulata_019991	0	0	0.030758333
Tsubulata_019992	0	0.080415	0.046726333
Tsubulata_019993	0	0	0
Tsubulata_019994	0	0	0
Tsubulata_019995	0	0	0
Tsubulata_019996	0	0	0
Tsubulata_019997	0	0	0
Tsubulata_020000	0.477691333	0.3217485	0.622668667
Tsubulata_020002	35.92595533	42.0526525	41.316059
Tsubulata_020004	45.738232	40.6934265	26.83987733
Tsubulata_020005	12.900525	8.476823	10.255314
Tsubulata_020006	0.131488333	0.1741455	0.208310333
Tsubulata_020007	109.390053	157.9054485	119.2271217
Tsubulata_020009	4.784845333	3.9938095	0.528624667
Tsubulata_020010	0	0	0
Tsubulata_020012	37.40178933	18.570318	9.127933
Tsubulata_020013	0	0	0
Tsubulata_020015	0	0	0
Tsubulata_020016	4.751583	2.9297125	7.186054667
Tsubulata_020018	0	0	0
Tsubulata_020019	1.079601667	1.1743215	0.912866333
Tsubulata_020020	0.417781667	1.305223	0.243131667
Tsubulata_020021	18.99775367	18.9347585	15.397852
Tsubulata_020022	15.55651833	19.871747	11.692068
Tsubulata_020024	90.11715667	72.326872	68.464607
Tsubulata_020025	100.5322723	124.382641	85.478325
Tsubulata_020026	0.215135333	3.0815125	1.620747667
Tsubulata_020027	5.157849667	4.6561375	3.843794333
Tsubulata_020028	58.72821067	31.7801665	97.81979867
Tsubulata_020029	0	0	0.250562667
Tsubulata_020031	3.928588333	0.1868125	0.175722
Tsubulata_020032	1.478152333	1.8540985	2.339739
Tsubulata_020036	0	0	0
Tsubulata_020038	0	0	0
Tsubulata_020041	0	0	0
Tsubulata_020043	0	0	0
Tsubulata_020048	33.162602	47.7673985	40.92605967
Tsubulata_020051	131.067917	107.576248	68.55528667
Tsubulata_020054	114.5178427	99.7474255	125.343348
Tsubulata_020059	0	0.477473	0
Tsubulata_020060	0	0	0
Tsubulata_020061	0.676894333	0.611189	0
Tsubulata_020065	0	0	0
Tsubulata_020066	0	0	0
Tsubulata_020069	0	0	0
Tsubulata_020074	0	0	0
Tsubulata_020083	0	0	0
Tsubulata_020084	113.1272507	185.445961	91.06844067
Tsubulata_020086	18.29884233	36.1972885	47.14580167
Tsubulata_020089	38.05852767	96.276539	127.7675347
Tsubulata_020090	0	0	0
Tsubulata_020091	381.0295917	290.7262805	412.0340067
Tsubulata_020093	0	0	0
Tsubulata_020094	1.331027333	3.6219805	1.397758667
Tsubulata_020095	0	0	0
Tsubulata_020098	0	0	0
Tsubulata_020099	0	0	0
Tsubulata_020101	0	0	0
Tsubulata_020105	0	0	0
Tsubulata_020106	0	0	0
Tsubulata_020108	0	0	0
Tsubulata_020111	0	0	0
Tsubulata_020112	0	0	0
Tsubulata_020118	0	0	0
Tsubulata_020121	0.111375	0	0
Tsubulata_020124	34.746291	39.4224605	37.235912
Tsubulata_020126	6.454206	4.629711	5.246565667
Tsubulata_020127	35.57827767	35.1598035	46.21752533
Tsubulata_020128	106.281863	101.042099	151.0381623
Tsubulata_020129	29.377691	31.2670955	23.53998633
Tsubulata_020130	37.782631	19.2298825	28.91760633
Tsubulata_020131	8.352978	18.613675	10.73887933
Tsubulata_020132	10.66953233	18.8912165	9.361743
Tsubulata_020134	5.313192	7.6243165	10.24728267
Tsubulata_020135	15.204665	47.439533	48.39209167
Tsubulata_020136	19.99136433	20.669222	17.72973567
Tsubulata_020137	0	0	0
Tsubulata_020138	0.018531667	0.2358545	0.044972667
Tsubulata_020139	0	0	0
Tsubulata_020140	0.155443667	0.61572	0.089176
Tsubulata_020143	0	0	0
Tsubulata_020145	279.3042193	263.288864	174.881246
Tsubulata_020146	37.63879533	29.536308	34.62280933
Tsubulata_020147	91.13100967	82.6911585	47.726556
Tsubulata_020148	62.63049667	63.2425785	73.778412
Tsubulata_020149	0.755693	0.8219455	0.325418
Tsubulata_020150	233.5426073	219.3029325	133.1287003
Tsubulata_020151	3.410567333	4.0817925	1.615614333
Tsubulata_020152	7.898060667	16.117582	8.587938
Tsubulata_020154	0	0	0
Tsubulata_020155	0	0	0
Tsubulata_020156	218.8943173	155.5291975	105.6938273
Tsubulata_020157	16.07170633	18.963516	15.12693467
Tsubulata_020158	72.095365	82.247959	74.67621633
Tsubulata_020159	8.526858	13.839262	6.251805
Tsubulata_020160	0.247380333	1.1472555	1.554502
Tsubulata_020162	23.92762133	32.3695165	10.56128833
Tsubulata_020163	0	0	0
Tsubulata_020165	107.123578	40.791952	46.337893
Tsubulata_020166	42.697427	53.7470475	40.38345567
Tsubulata_020167	571.3519593	498.7651365	919.54659
Tsubulata_020168	1.255066333	0.411946	0.452082333
Tsubulata_020169	0	3.4939785	0
Tsubulata_020172	0	0	0
Tsubulata_020174	0	0	0
Tsubulata_020175	0	0	0
Tsubulata_020176	0	0	0
Tsubulata_020178	0	0	0
Tsubulata_020179	3.794610333	13.7847165	4.871128667
Tsubulata_020181	0	0	0
Tsubulata_020182	13.31526667	13.4037605	6.746921333
Tsubulata_020183	53.39280333	64.0376395	37.92124033
Tsubulata_020190	19.89475567	30.249709	20.025575
Tsubulata_020191	18.57535167	27.199625	18.47262933
Tsubulata_020194	53.50826933	60.4645215	43.15831467
Tsubulata_020195	14.63867767	12.8212825	11.00983533
Tsubulata_020197	0	0	0
Tsubulata_020198	22.84186233	22.936449	17.60153567
Tsubulata_020200	29.48266633	29.018348	26.68388933
Tsubulata_020202	3.782077667	6.274129	2.807377667
Tsubulata_020203	13.76580967	23.042996	18.24763533
Tsubulata_020205	0	0	0
Tsubulata_020206	0	0	0
Tsubulata_020207	46.80082433	65.353077	44.15930667
Tsubulata_020208	14.71411867	25.759426	14.03460433
Tsubulata_020209	30.03530367	33.778986	50.86533367
Tsubulata_020210	2.324991333	3.455922	3.674530333
Tsubulata_020211	0	0	0
Tsubulata_020212	405.1307577	287.507477	454.5255533
Tsubulata_020213	67.54110833	65.412922	50.69909533
Tsubulata_020214	14.93099933	13.3208445	10.57926433
Tsubulata_020215	0.761844	1.2078055	0.637263
Tsubulata_020217	0	0	0
Tsubulata_020220	14.54261133	20.3764705	15.999536
Tsubulata_020221	72.44397733	74.7123145	52.36551433
Tsubulata_020222	0.269290333	0.074301	0.032457
Tsubulata_020223	9.719350667	19.464637	27.56929333
Tsubulata_020224	8.657320667	17.1742675	10.70382433
Tsubulata_020226	30.269175	45.0257495	26.01843367
Tsubulata_020229	2.810141333	2.89905	1.483340333
Tsubulata_020230	9.723282	13.0720695	13.828235
Tsubulata_020232	112.0687917	153.3879775	102.998815
Tsubulata_020233	136.2525583	149.132889	106.0464503
Tsubulata_020234	58.76003	37.9479525	94.399633
Tsubulata_020235	56.03031033	47.4354305	34.420128
Tsubulata_020237	0	0	0.236038667
Tsubulata_020241	0	0	0
Tsubulata_020242	0	0	0
Tsubulata_020244	0	0	0
Tsubulata_020246	97.16347733	112.6073915	99.067243
Tsubulata_020247	3.254081333	0	0.186885333
Tsubulata_020248	0	0	0
Tsubulata_020249	0	0	0
Tsubulata_020252	0	0	0
Tsubulata_020253	15.72582167	21.94098	13.81477567
Tsubulata_020254	4.815018667	8.5585105	3.328364333
Tsubulata_020255	31.04671633	66.6168155	41.412449
Tsubulata_020256	90.200419	89.760578	72.46346033
Tsubulata_020257	8.137876667	7.8531005	7.706933667
Tsubulata_020258	13.735474	19.66605	14.22825633
Tsubulata_020259	3.054797	5.499809	2.609768
Tsubulata_020260	0	0.054052	0
Tsubulata_020261	11.337819	12.272949	8.919405
Tsubulata_020263	0	0	0
Tsubulata_020264	62.41587933	59.6933215	45.60516467
Tsubulata_020265	0	0	0.051548333
Tsubulata_020266	0	0	0
Tsubulata_020268	0	0	0
Tsubulata_020270	87.85155467	82.18824	65.09948467
Tsubulata_020271	412.1895853	477.5108185	226.067169
Tsubulata_020272	780.944865	1002.226197	595.58315
Tsubulata_020275	0	0	0
Tsubulata_020276	0	0	0
Tsubulata_020279	0	0	0
Tsubulata_020280	0	0	0.044176667
Tsubulata_020282	79.667051	76.6228065	87.328517
Tsubulata_020283	0	0	0
Tsubulata_020284	0	0	0
Tsubulata_020286	0	0	0
Tsubulata_020288	0	0	0
Tsubulata_020289	0	0	0
Tsubulata_020291	0	0	0
Tsubulata_020297	0	0.6534425	0
Tsubulata_020299	0.083636	0	0.187246
Tsubulata_020302	9.422545667	17.3424765	10.77453333
Tsubulata_020305	24.31880833	31.258357	25.93573333
Tsubulata_020306	11.373312	15.060949	10.62003233
Tsubulata_020307	166.8209787	144.1170955	146.1863147
Tsubulata_020308	53.09588733	40.050028	42.35560367
Tsubulata_020311	0	0	0
Tsubulata_020315	19.48364433	19.5835025	15.13928633
Tsubulata_020317	0	0	0
Tsubulata_020319	40.43660733	25.092394	38.59426633
Tsubulata_020320	0	0	0
Tsubulata_020324	31.67704067	34.5940745	32.189231
Tsubulata_020325	1.288658	2.837107	1.000496
Tsubulata_020329	0.078915333	0	0.110659
Tsubulata_020336	11.14726633	11.53045	2.912305333
Tsubulata_020337	45.09441733	32.869595	33.44838967
Tsubulata_020340	11.37878933	9.9522565	4.439041667
Tsubulata_020341	9.172627333	12.523141	10.06363567
Tsubulata_020343	3.026632333	3.138571	2.692575
Tsubulata_020347	4.748882667	6.086083	5.423274
Tsubulata_020348	167.4686227	151.326927	117.9857533
Tsubulata_020351	0	0	0
Tsubulata_020352	58.81403333	46.4199505	93.61051667
Tsubulata_020353	83.557462	69.6836585	134.0890553
Tsubulata_020356	6.702496667	24.8063985	8.859954
Tsubulata_020359	0	0	0
Tsubulata_020361	0	0	0
Tsubulata_020362	13.02229933	18.231145	17.51279833
Tsubulata_020364	0	0	0
Tsubulata_020365	0	0	0
Tsubulata_020368	0.116930333	0.391371	0
Tsubulata_020370	2.283761333	3.4782715	2.978008333
Tsubulata_020372	1.10887	1.4764005	1.406416333
Tsubulata_020373	0	0	0
Tsubulata_020375	0	0	0
Tsubulata_020376	0	0	0
Tsubulata_020379	0	0	0
Tsubulata_020385	0	0	0
Tsubulata_020386	0	0	0
Tsubulata_020387	31.015938	34.2934465	21.256601
Tsubulata_020389	35.72228733	34.740013	46.85383367
Tsubulata_020390	5.816646	11.137501	6.465766
Tsubulata_020391	6.688296667	6.3478965	4.711041333
Tsubulata_020392	30.30749	28.669754	29.39189167
Tsubulata_020393	6.261479	7.799076	11.13739733
Tsubulata_020395	0	0	0
Tsubulata_020396	13.15109967	17.0107045	10.27138567
Tsubulata_020397	12.394316	14.9328795	9.816767
Tsubulata_020398	7.13919	11.8846055	6.943192333
Tsubulata_020399	0	0	0
Tsubulata_020400	0	0	0
Tsubulata_020402	0	0	0
Tsubulata_020403	46.90465567	51.1932085	53.18871433
Tsubulata_020404	119.6020613	123.4279445	94.010803
Tsubulata_020405	25.30783	25.4486685	17.520207
Tsubulata_020406	0	0	0.023305333
Tsubulata_020407	154.653722	146.088844	145.7481737
Tsubulata_020408	79.339513	65.7316325	113.4550377
Tsubulata_020409	0	0	0
Tsubulata_020410	0.180334667	0.6721665	0.193674
Tsubulata_020411	0	0	0
Tsubulata_020413	0	0	0.038052333
Tsubulata_020414	0	0	0
Tsubulata_020415	0.48039	1.166541	0.397706333
Tsubulata_020417	0	0	0
Tsubulata_020418	0	0	0
Tsubulata_020421	0.080367333	0.203433	0.095969
Tsubulata_020422	0.044766667	0.0908655	0.035380667
Tsubulata_020423	0	0	0
Tsubulata_020425	73.36822233	66.4945985	68.830808
Tsubulata_020426	0	0	0
Tsubulata_020427	0.410398667	0.511384	0.377137667
Tsubulata_020430	0.232153	0.4560495	0.331113
Tsubulata_020433	0	0	0
Tsubulata_020434	0	0	0.112924667
Tsubulata_020435	0.485472667	1.4703855	0.112243333
Tsubulata_020437	16.080857	27.0726605	22.57314367
Tsubulata_020438	50.070426	53.5980875	62.29432667
Tsubulata_020439	7.519809333	15.9201765	8.193206667
Tsubulata_020440	4.514177	10.0666485	4.698575
Tsubulata_020441	48.383162	42.4768045	28.385855
Tsubulata_020442	18.79927333	19.614315	14.14859467
Tsubulata_020443	0.102436	0.425901	0.118013
Tsubulata_020444	1007.618062	814.541199	1329.90918
Tsubulata_020445	16.18454967	21.737356	21.74854333
Tsubulata_020446	31.07778167	42.956169	48.603011
Tsubulata_020447	128.961947	146.377029	103.793317
Tsubulata_020448	1.937159	5.962509	4.508012
Tsubulata_020449	0	0	0
Tsubulata_020452	0	0	0
Tsubulata_020453	0	0.0939895	0
Tsubulata_020456	11.99897267	11.088553	11.571145
Tsubulata_020457	1.728957333	136.854763	505.4848327
Tsubulata_020458	0	0	0
Tsubulata_020459	56.91016267	113.4990615	28.93224067
Tsubulata_020460	14.70300767	15.2567625	11.059913
Tsubulata_020461	92.711835	73.530289	80.20483933
Tsubulata_020462	20.75130833	21.09073	13.71927267
Tsubulata_020463	49.39762533	52.8578415	46.08374933
Tsubulata_020464	0.320548667	0.3889185	0.363045333
Tsubulata_020465	28.21236933	0	0.945016
Tsubulata_020466	0.258396	0.7398585	0.326155333
Tsubulata_020468	0.511235667	5.7432015	2.272052333
Tsubulata_020472	0	0	0
Tsubulata_020473	0	0	0
Tsubulata_020475	37.05956867	21.1975795	41.16919567
Tsubulata_020476	118.5066657	84.4084395	85.92669667
Tsubulata_020479	0	0	0
Tsubulata_020480	0	0	0
Tsubulata_020481	29.03084767	50.3088605	33.87472667
Tsubulata_020482	75.756467	101.1326715	60.03616967
Tsubulata_020483	20.05153467	20.648156	20.360213
Tsubulata_020485	26.02261667	29.656476	26.25992733
Tsubulata_020486	7.795013667	10.7305135	6.851797667
Tsubulata_020487	0.389274667	0.5112835	0.390218333
Tsubulata_020490	0	0	0
Tsubulata_020491	371.9240313	309.801071	526.6595663
Tsubulata_020492	0.281715	1.473821	0
Tsubulata_020494	53.41566467	58.22842	32.08083867
Tsubulata_020495	0	0	0
Tsubulata_020496	0.206441667	0.2232025	0.322053333
Tsubulata_020497	1.451867667	3.4627505	1.318037
Tsubulata_020498	37.94345567	27.1088105	57.595928
Tsubulata_020499	15.37370433	10.565429	7.845574667
Tsubulata_020501	0	0.167541	0
Tsubulata_020505	0	0	0.043413333
Tsubulata_020506	64.30767933	101.364216	83.681295
Tsubulata_020507	0	0	0
